Date,Price,High,Low,Realized_Vol
2022-11-04,84.55598449707031,85.84828785658816,84.55598449707031,0.20855882572255097
2022-11-07,83.71238708496094,85.13033012320155,83.67648901283188,0.21046311632203882
2022-11-08,84.62776947021484,85.22007053384463,84.15212515716159,0.16285873141283322
2022-11-09,84.90599060058594,85.27393393718238,84.08035530430543,0.14709847713112625
2022-11-10,88.1726303100586,88.33416822724905,86.72776528598229,0.2341345687808233
2022-11-11,87.84956359863281,88.28033370482768,87.53546396227121,0.23229201147859602
2022-11-14,87.63416290283203,87.93928624123953,87.13159674713576,0.2298300015292618
2022-11-15,89.0521011352539,89.11492104548309,88.04697572473042,0.23902608561354985
2022-11-16,90.9995346069336,91.04440206353195,89.50979537197702,0.261629034252171
2022-11-17,90.03929138183594,90.25467299444023,89.54570138747403,0.26560812421641
2022-11-18,89.42008209228516,90.54187156739599,89.33931653656978,0.253994987723856
2022-11-21,89.7969741821289,90.47902389100969,89.56364697257975,0.24985131282685405
2022-11-22,91.07130432128906,91.19694411827076,90.21874073107847,0.2538682227955629
2022-11-23,92.65978240966797,92.65978240966797,91.60978942415531,0.2677919567395825
2022-11-25,92.34567260742188,92.3725944481458,91.92387884446237,0.18996794743655018
2022-11-28,92.6059341430664,93.16233714367579,92.157218511939,0.18959922812896254
2022-11-29,91.5200424194336,92.39952121530422,91.45722250544283,0.1982473379157627
2022-11-30,92.19310760498047,92.19310760498047,90.97260065943564,0.18483198568403603
2022-12-01,95.13832092285156,95.18329520841695,92.74546656439814,0.21746175929731718
2022-12-02,96.3347396850586,96.34373728729042,94.10381475273601,0.21997601204399383
2022-12-05,94.98536682128906,95.34519533708047,94.36466966628593,0.22848142266841817
2022-12-06,96.20878601074219,96.60459809056809,95.52511933506287,0.23640079688763654
2022-12-07,98.47569274902344,98.66460117223988,97.33323774646372,0.25406565694359096
2022-12-08,98.20582580566406,98.45770371907095,97.57613102214684,0.23917399201561335
2022-12-09,95.65106964111328,97.306271510992,95.59709089272377,0.27280406204463353
2022-12-12,95.9569091796875,97.25228919150395,95.58808989825337,0.27290890393867834
2022-12-13,96.88345336914062,98.12486137751227,96.66755900978997,0.2707402732833905
2022-12-14,97.29727172851562,97.44119903013788,96.15481660083245,0.2690819342459855
2022-12-15,97.6769027709961,98.3983006709518,97.5326273188611,0.21878630591335407
